Index,tracks,Timestamp,X,Y,Z,Speed_X,Speed_Y,Speed_Z,Speed,Year,Month,Day,Hour,Min,Sec
551512,8,1579017796.8594,-1302.39820646995,-523.003438640386,-465.490356655815,0.407194927743636,1.98035006747521,NaN,2.02177993335803,2020,1,14,16,3,16.859401042
551521,8,1579017797.85059,-1298.85018138005,-523.405048349872,-452.181926447674,NaN,NaN,44.7830799143174,44.7830799143174,2020,1,14,16,3,17.850585938
551525,8,1579017798.3571,-1309.75158624002,-525.64286259003,-476.23644678741,NaN,NaN,NaN,NaN,2020,1,14,16,3,18.357101563
551530,8,1579017798.86784,-1323.42512143997,-529.013860479929,-502.676925030857,NaN,-13.8348779188902,NaN,NaN,2020,1,14,16,3,18.86784375
551536,8,1579017799.41534,-1331.45735863002,-527.237602710724,-525.066960504753,NaN,-34.3360992031471,35.3296181609053,NaN,2020,1,14,16,3,19.41534375
551787,8,1579017894.72636,-1459.02291386004,-598.169966010377,-466.226063608873,-1.35240007701407,-0.0849962704259186,0.265231101861239,1.38078161621906,2020,1,14,16,4,54.726364583
551794,8,1579017895.7006,-1448.06511298998,-608.253015800379,-400.446408546814,NaN,NaN,NaN,NaN,2020,1,14,16,4,55.700598958
551798,8,1579017896.22265,-1442.74625313003,-611.292150860652,-369.229705303972,-18.8490744638538,-5.44294478519727,NaN,NaN,2020,1,14,16,4,56.222645833
551802,8,1579017896.77242,-1442.59835632006,-612.103149400093,-364.133454317893,-38.6781324182882,NaN,NaN,NaN,2020,1,14,16,4,56.772424479
551806,8,1579017897.36009,-1454.55962654995,-613.894022560678,-397.413856896126,-33.5631198100723,NaN,NaN,NaN,2020,1,14,16,4,57.360085938
551811,8,1579017897.96318,-1483.46158966003,-591.271388609894,-412.907478807562,NaN,NaN,NaN,NaN,2020,1,14,16,4,57.963184896
551816,8,1579017898.55507,-1493.44932648004,-592.849994220771,-432.717923920714,33.3238376892673,-39.9059595318902,NaN,NaN,2020,1,14,16,4,58.555072917
551823,8,1579017900.82935,-1479.87890232005,-590.192755450495,-396.858932440218,4.20966083680796,-3.04722385209573,-9.86242932557293,11.1478396906153,2020,1,14,16,5,0.829354167
551826,8,1579017901.37541,-1480.66108713998,-590.433628800325,-397.159937172053,0.487518251405245,-8.57665518164154,NaN,NaN,2020,1,14,16,5,1.375414063
551830,8,1579017901.92801,-1382.36662123003,-674.246686790138,-419.625072689344,NaN,NaN,-21.8814169813601,NaN,2020,1,14,16,5,1.928007813
551835,8,1579017902.48974,-1382.87714167999,-674.16106788069,-418.698465267521,NaN,NaN,-44.9237706891315,NaN,2020,1,14,16,5,2.489742188
551839,8,1579017903.02296,-1311.49138303997,-774.404423770495,-464.28535328803,NaN,NaN,NaN,NaN,2020,1,14,16,5,3.022958333
551843,8,1579017903.50758,-1325.06802891998,-782.066815220751,-477.717694946537,NaN,NaN,NaN,NaN,2020,1,14,16,5,3.507580729
551848,8,1579017903.99535,-1332.32735313999,-784.013416660018,-474.048007917533,NaN,NaN,NaN,NaN,2020,1,14,16,5,3.995348958
551855,8,1579017912.14053,-1304.39468155999,-756.806044510566,-478.048803725702,4.56859445934244,-0.910605176973123,NaN,4.65846081042491,2020,1,14,16,5,12.14053125
551865,8,1579017913.1794,-1286.73343152006,-741.90626959037,-469.954395715777,42.6198386505756,NaN,-16.9152836626915,NaN,2020,1,14,16,5,13.179395833
551871,8,1579017913.70898,-1286.89334653004,-736.435218930244,-486.939749543782,NaN,NaN,-26.3868264423122,NaN,2020,1,14,16,5,13.708984375
551886,8,1579017917.54707,-1274.57387198997,-729.843486760743,-462.89398565984,5.77762754438878,2.56583126884809,-1.87630632991434,6.59431539930835,2020,1,14,16,5,17.547072917
551891,8,1579017918.09605,-1260.86379792995,-740.555798530579,-464.246468943268,NaN,35.1236133716643,-12.0492796896477,NaN,2020,1,14,16,5,18.096046875
551972,8,1579017957.45742,-1223.46288888005,-635.762897570617,-544.698823337625,NaN,3.0145735092585,NaN,3.0145735092585,2020,1,14,16,5,57.457421875
551979,8,1579017959.14341,-1189.34086230001,-631.196416330524,-487.930363480784,NaN,NaN,8.64176872701363,NaN,2020,1,14,16,5,59.143414062
551981,8,1579017961.83302,-1221.92825235997,-670.51425029058,-481.392591355162,2.50610118449179,23.257065073754,3.81998437454228,23.7015590122989,2020,1,14,16,6,1.833020833
551985,8,1579017962.82897,-1216.98913896002,-661.137095030397,-488.569051259498,NaN,NaN,33.4328940207701,NaN,2020,1,14,16,6,2.828966146
551987,8,1579017963.39243,-1309.31728687999,-583.328073630109,-444.955837265654,0.146132043994368,NaN,5.92468624963079,NaN,2020,1,14,16,6,3.392427083
551988,8,1579017963.99147,-1312.14120895998,-589.673976320773,-434.611015019514,NaN,NaN,NaN,NaN,2020,1,14,16,6,3.991466146
552057,8,1579018011.67279,-1270.82918598002,-490.442649740726,-461.039361006774,-0.714973164593634,3.74604537004959,0.421269546803528,3.83686207357302,2020,1,14,16,6,51.672791667
552060,8,1579018012.79328,-1245.58965479,-458.559811410494,-451.604736099022,-16.0822860620224,NaN,15.4697265363118,NaN,2020,1,14,16,6,52.79328125
552068,8,1579018015.14167,-1260.81805372005,-486.042738149874,-420.866597743005,-4.84203202712789,2.01345374194744,7.23147522070377,8.93272097349665,2020,1,14,16,6,55.141674479
552080,8,1579018019.63696,-1264.52902380005,-465.216857500374,-481.808922765125,-0.678639443081332,NaN,6.26562417811389,6.30226926075609,2020,1,14,16,6,59.636955729
552088,8,1579018023.08587,-1280.51213388995,-488.399855780415,-470.233320217841,NaN,0.781485957069021,-8.16657958171071,8.20388580890241,2020,1,14,16,7,3.085869792
552090,8,1579018023.70616,-1272.52400882996,-481.192950940691,-460.603502803618,NaN,NaN,-27.3780388403483,27.3780388403483,2020,1,14,16,7,3.70615625
552097,8,1579018024.91034,-1270.84623496002,-487.815774830058,-433.011380735349,-5.03034063745948,2.65032305674154,-13.7430671075036,14.8728085026103,2020,1,14,16,7,4.91034375
552100,8,1579018025.48305,-1274.21147695999,-496.364186850376,-419.180668760893,-25.1062914446032,-5.5725686942015,-37.2615858499203,NaN,2020,1,14,16,7,5.483046875
552107,8,1579018026.64072,-1282.81305813999,-486.90248093009,-472.459105147735,-13.3741472362795,NaN,-17.9982970079962,22.4233474192799,2020,1,14,16,7,6.64071875
552114,8,1579018027.76513,-1306.64693943004,-491.520017799921,-530.543470577359,-15.0974865154242,NaN,-3.05294596494159,15.4030704130141,2020,1,14,16,7,7.765130208
552117,8,1579018028.37205,-1291.23286670004,-476.416104770266,-518.097239589655,NaN,19.6419345621069,NaN,NaN,2020,1,14,16,7,8.372052083
552131,8,1579018039.22347,-1305.74886706995,-493.059763850644,-494.781160756596,NaN,0.792368479484369,-0.32467781967286,0.856308060144183,2020,1,14,16,7,19.22346875
552135,8,1579018039.81876,-1295.02690993005,-475.67724196054,-500.067298612914,NaN,33.9421659889495,-15.8342660635987,37.4538998476025,2020,1,14,16,7,19.818755208
552238,8,1579018062.11513,-1289.94311562006,-451.036667509936,-483.716013563912,-0.679736449837903,2.04889795999326,-0.739273627094943,2.28178657797369,2020,1,14,16,7,42.115130208
552251,8,1579018065.16083,-1271.45102923003,-407.435651780106,-509.341251164913,NaN,28.4484186022581,-8.60497163368798,29.7213401075032,2020,1,14,16,7,45.160830729
552256,8,1579018066.40993,-1278.64933210006,-427.54093606025,-485.673355431594,8.20055375160711,38.1787981888431,NaN,39.0495801895156,2020,1,14,16,7,46.409927083
552261,8,1579018066.98106,-1278.73255327006,-424.542703250423,-490.910010644735,NaN,NaN,NaN,NaN,2020,1,14,16,7,46.981059896
552273,8,1579018068.79408,-1293.66382019001,-397.126383200288,-581.968307529455,2.89385682368164,16.9841991819009,-25.8640752974374,31.0771269611263,2020,1,14,16,7,48.794075521
552292,8,1579018071.80537,-1273.51498295995,-390.16210979037,-534.369769101584,4.95880223885845,2.58385258052944,NaN,5.59160207829708,2020,1,14,16,7,51.805372396
552301,8,1579018073.01929,-1285.54213812004,-401.509266050532,-545.186390683135,10.2206505229524,8.78764283088942,NaN,13.4790342248845,2020,1,14,16,7,53.019294271
552329,8,1579018076.67451,-1296.63065894996,-410.38592718076,-552.755735984247,NaN,4.40095244562756,6.90677442616352,8.18974452608759,2020,1,14,16,7,56.674505208
552335,8,1579018077.12943,-1287.02832657995,-406.06329961028,-526.118457257881,20.3152804134678,42.578165109183,NaN,NaN,2020,1,14,16,7,57.129432292
552340,8,1579018082.3433,-1269.61544244003,-390.748343190178,-495.315817699796,3.14752752587378,2.40429700418095,-4.57471934367287,6.05108508317486,2020,1,14,16,8,2.343299479
552344,8,1579018085.35057,-1246.68265530001,-360.426651259884,-478.884383352574,NaN,1.74830338987717,NaN,1.74830338987717,2020,1,14,16,8,5.350567708
552345,8,1579018085.75328,-1237.08676244004,-343.188293550164,-480.759781933202,42.890578523942,NaN,NaN,NaN,2020,1,14,16,8,5.753278646
552347,8,1579018086.17959,-1250.32887138997,-358.667810270563,-493.564152716662,24.5347953060656,NaN,NaN,NaN,2020,1,14,16,8,6.179591146
552349,8,1579018086.62405,-1261.81975527003,-369.560881230049,-508.566924458893,8.50233398105632,NaN,NaN,NaN,2020,1,14,16,8,6.624046875
552353,8,1579018087.12955,-1287.66254272999,-387.827443140559,-549.6066855311,10.0884689435797,36.2676426729235,12.2984202124916,39.6026545877856,2020,1,14,16,8,7.129554688
552370,8,1579018090.7412,-1263.91917006997,-347.936708110385,-548.128974903937,2.46840200363997,0.876583774582801,3.16998755014494,4.11220483846678,2020,1,14,16,8,10.741200521
552394,8,1579018103.39853,-1263.80464792997,-373.521567170508,-467.834666966077,-0.704335278174233,NaN,NaN,0.704335278174233,2020,1,14,16,8,23.39853125
552398,8,1579018104.07242,-1260.97146913002,-359.375716670416,-487.203660769973,-3.76317545406365,NaN,NaN,3.76317545406365,2020,1,14,16,8,24.072416667
552403,8,1579018104.71051,-1256.86697523005,-349.030475080013,-491.862010822481,-5.59921960767403,22.5059811353796,23.4073446798658,32.9510884803988,2020,1,14,16,8,24.710505208
552408,8,1579018105.36578,-1251.39734669996,-350.689563320018,-467.757489525151,-4.22710551807721,28.4179529524679,17.218607012323,33.4952070976499,2020,1,14,16,8,25.365783854
552414,8,1579018106.02176,-1262.38033903996,-360.488853290677,-483.564235436056,NaN,7.55379789950143,10.2903265732842,12.76521381299,2020,1,14,16,8,26.021760417
552420,8,1579018106.74163,-1330.16868452006,-334.855921060778,-480.935417251848,NaN,32.7078691009951,32.7577861979411,NaN,2020,1,14,16,8,26.741625
552424,8,1579018107.84296,-1330.65378617996,-333.43587390054,-479.814098155052,NaN,25.4876259905899,0.126137868265704,NaN,2020,1,14,16,8,27.842958333
552438,8,1579018110.26643,-1584.39597167005,-176.993775900453,-396.210313963511,NaN,NaN,NaN,NaN,2020,1,14,16,8,30.266427083
552448,8,1579018117.42774,-1582.42005327996,-165.781675170176,-393.885158304256,NaN,41.3869806479181,18.3604678515741,NaN,2020,1,14,16,8,37.427736979
552451,8,1579018117.87279,-1581.21045272995,-168.777536960319,-381.922552268348,NaN,NaN,9.4040673539985,NaN,2020,1,14,16,8,37.872791667
552453,8,1579018118.32147,-1578.82179643004,-161.65120522026,-388.240918893292,-37.6931697967015,28.5891934219572,NaN,NaN,2020,1,14,16,8,38.32146875
552460,8,1579018119.23272,-1575.39716441999,-150.703275840729,-394.7102641766,-11.4830401992515,23.0962000991327,NaN,25.79330671389,2020,1,14,16,8,39.23271875
552461,8,1579018119.69442,-1569.42614722997,-147.856949720532,-379.128834515308,NaN,42.6819673004245,25.2216080561831,NaN,2020,1,14,16,8,39.694421875
552464,8,1579018120.15301,-1567.14491121995,-143.470976360142,-373.958156127242,NaN,20.9226228386174,NaN,20.9226228386174,2020,1,14,16,8,40.153010417
552470,8,1579018122.72871,-1583.95595072,-154.089225460775,-409.012837714865,NaN,1.98912409347985,-0.5766162769281,2.07101448331016,2020,1,14,16,8,42.728708333
552472,8,1579018123.23033,-1585.65773267997,-148.758724760264,-418.569021796292,-9.85187163126488,5.86751730348856,-40.298363592544,41.8980338701297,2020,1,14,16,8,43.230330729
552476,8,1579018125.97287,-1571.73211446998,-147.123577900231,-359.902951809656,-4.48660172928855,2.8786277320156,-0.529169991097564,5.35687535567727,2020,1,14,16,8,45.972867187
552523,8,1579018155.22508,-1595.24131386005,-133.087151970714,-399.471178521779,-0.34479276492085,NaN,NaN,0.34479276492085,2020,1,14,16,9,15.225083333
552524,8,1579018155.76588,-1601.97958861,-141.990364930592,-405.226813402894,-31.8980087027529,NaN,-29.2822652648614,43.3005082908112,2020,1,14,16,9,15.765882812
552526,8,1579018156.31626,-1599.03773005004,-136.841526420787,-404.314220708226,-30.9990419791813,-17.2934104921528,-18.8236181282338,40.1787412634432,2020,1,14,16,9,16.316260417
552530,8,1579018156.88117,-1589.55925646005,-123.589211200364,-395.516525249631,NaN,NaN,18.3394593441729,18.3394593441729,2020,1,14,16,9,16.881166667
552535,8,1579018164.67008,-1605.74639185006,-148.95667917002,-383.860283124733,NaN,-0.0457468299905389,1.12550329526544,1.12643261676301,2020,1,14,16,9,24.670078125
552538,8,1579018165.26972,-1616.98348021996,-155.506649920717,-407.791137047899,NaN,-6.65442156090105,NaN,6.65442156090105,2020,1,14,16,9,25.269716146
552541,8,1579018165.88353,-1609.21879262,-176.32481391076,-427.303133737357,7.01767175711611,NaN,11.5970380591101,13.55503628306,2020,1,14,16,9,25.883526042
552544,8,1579018166.55715,-1592.84824949002,-162.360492550768,-399.44397416789,25.327711212844,NaN,9.48615711637406,27.0458893756104,2020,1,14,16,9,26.557145833
552547,8,1579018167.28646,-1584.04481063003,-157.821052200161,-376.244647754278,NaN,-13.2658576588766,NaN,13.2658576588766,2020,1,14,16,9,27.286463542
552552,8,1579018167.89962,-1578.38440652995,-149.340388020501,-371.769931707365,-12.5106537404038,NaN,20.4894855111205,24.0069880143824,2020,1,14,16,9,27.899617188
552558,8,1579018168.49184,-1579.87322753004,-145.588735430501,-383.502690316476,NaN,NaN,-6.63782748878507,6.63782748878507,2020,1,14,16,9,28.491835937
552562,8,1579018169.08077,-1585.85478234,-148.780954990536,-395.893938045698,NaN,16.9650458295431,9.07226181171787,19.2384696475279,2020,1,14,16,9,29.080768228
552564,8,1579018169.67921,-1593.82094208,-154.331636460498,-411.361646237128,NaN,11.2842982267306,NaN,11.2842982267306,2020,1,14,16,9,29.679210937
552572,8,1579018170.79603,-1608.76845811005,-144.320935090072,-388.536894322679,-20.9160282424286,7.18829813558929,NaN,22.1167779643462,2020,1,14,16,9,30.796028646
552579,8,1579018172.88402,-1606.39774686005,-135.689878250472,-390.720812691597,-10.8421247756254,1.30837914263846,-2.62603127371221,11.2320775407596,2020,1,14,16,9,32.884018229
552581,8,1579018173.35994,-1605.82571653998,-132.836791080423,-392.925644530024,-11.1298857998165,16.5397891058273,NaN,19.9358717286754,2020,1,14,16,9,33.359940104
552583,8,1579018173.89527,-1610.19112430001,-139.908895770088,-393.76699444649,NaN,NaN,-5.72413628218919,5.72413628218919,2020,1,14,16,9,33.895265625
552588,8,1579018174.38657,-1613.30355007004,-144.071022860706,-394.628034642827,NaN,NaN,NaN,NaN,2020,1,14,16,9,34.386570312
552592,8,1579018174.86821,-1610.84361066995,-137.109608690254,-398.264571010579,NaN,NaN,NaN,NaN,2020,1,14,16,9,34.868210938
552596,8,1579018175.35918,-1610.97580995003,-139.947815200314,-391.550862669664,10.7887161022831,NaN,-16.4890716846335,19.7049709504136,2020,1,14,16,9,35.359184896
552608,8,1579018181.29468,-1567.28053251002,-153.264426920563,-411.687296862935,10.446964545495,-2.98266824255353,-5.17339251053274,12.0332609099945,2020,1,14,16,9,41.294677083
552613,8,1579018182.08049,-1571.48188772995,-149.783163970336,-430.299027727452,NaN,-13.7115668451366,NaN,NaN,2020,1,14,16,9,42.080486978
552617,8,1579018182.9313,-1571.94888042996,-150.056959670037,-429.876147530703,9.87650369328478,-7.36506939389755,-39.3755632129925,41.2580240767874,2020,1,14,16,9,42.931296875
552659,8,1579018193.91952,-1428.24912577006,-226.174488230608,-505.475355578681,8.43666054000492,-3.43089395504893,-4.66110595444315,10.2310401776463,2020,1,14,16,9,53.919515625
552661,8,1579018194.79242,-1421.80985077005,-233.296622040682,-472.287161224575,NaN,NaN,NaN,NaN,2020,1,14,16,9,54.792424479
552675,8,1579018207.08092,-1450.74249093002,-228.021211280487,-534.441315247167,NaN,-1.08354886852059,-2.62441217540223,2.83929875442365,2020,1,14,16,10,7.080921874
552680,8,1579018208.59997,-1436.92501538002,-224.259667580016,-498.002589582961,NaN,-1.74640307561289,-16.5383398057344,16.6302918565024,2020,1,14,16,10,8.599966146
552683,8,1579018208.95883,-1519.97973112995,-171.001080499962,-458.330179508951,2.32630227121277,NaN,NaN,2.32630227121277,2020,1,14,16,10,8.958833333
552689,8,1579018210.0356,-1523.65824407001,-179.375237979926,-452.746479797623,NaN,-8.55181277746679,NaN,8.55181277746679,2020,1,14,16,10,10.035604167
552691,8,1579018210.38516,-1529.39503679005,-178.398408470675,-470.663196021312,-18.941877985691,22.1525812809322,NaN,NaN,2020,1,14,16,10,10.385161458
552695,8,1579018211.41638,-1536.20620606001,-179.872227250598,-485.534549519915,NaN,1.4203343907151,28.3097187512715,28.3453263441708,2020,1,14,16,10,11.416382812
552698,8,1579018212.54594,-1523.19445692003,-174.43605569005,-454.062827248756,-9.88087735742425,NaN,6.80020017608078,11.9947680172327,2020,1,14,16,10,12.545942708
552745,8,1579018224.92751,-1538.10330911004,-184.490979080088,-454.444558789467,-1.04283974203801,NaN,0.246862244484291,1.07166025181758,2020,1,14,16,10,24.927507812
552748,8,1579018225.43562,-1530.83157371997,-180.188947520219,-432.703351733951,-24.1288373908624,-2.8825983326704,NaN,NaN,2020,1,14,16,10,25.435622396
552750,8,1579018225.94107,-1518.60608485003,-172.696023960598,-401.840473920413,-25.8959806813835,-16.4482206423396,NaN,NaN,2020,1,14,16,10,25.941067708
552850,8,1579018268.35234,-1620.90644103999,-287.638844710775,-404.149798643563,-3.58735331484487,-3.17993230833018,0.431078757706149,4.8132008254836,2020,1,14,16,11,8.352335938
552857,8,1579018271.11556,-1620.73076698999,-274.586085730232,-429.684473305521,NaN,NaN,4.76578504157931,NaN,2020,1,14,16,11,11.115557292
552860,8,1579018271.50458,-1621.41873370996,-281.445622649975,-416.269764329098,-3.18323017782243,-42.7266664144638,11.1440554806088,44.2706556289012,2020,1,14,16,11,11.504578125
552880,8,1579018291.71824,-1627.66839746002,-264.348110700026,-422.546353099171,-0.113989621659127,-1.4251780372883,NaN,1.42972937013091,2020,1,14,16,11,31.718244792
552887,8,1579018292.60389,-1622.18652295996,-255.113929410465,-422.368410591776,NaN,-25.6642825844844,NaN,25.6642825844844,2020,1,14,16,11,32.603885417
552891,8,1579018293.05745,-1624.02853233006,-258.581605570391,-420.137875273856,NaN,-27.2227783637805,-9.55829217041175,28.852046912801,2020,1,14,16,11,33.057447917
552920,8,1579018299.77727,-1636.85269630002,-276.975649480708,-402.431759772833,NaN,NaN,-1.95971214117115,1.95971214117115,2020,1,14,16,11,39.777273438
552932,8,1579018303.66601,-1671.02387353999,-307.179121660069,-439.04344093218,NaN,-13.9804287196573,-4.33203106639826,14.6362181025584,2020,1,14,16,11,43.666013021
552936,8,1579018304.09575,-1536.77110736002,-378.377587660216,-480.228219746744,NaN,NaN,NaN,NaN,2020,1,14,16,11,44.095747396
552962,8,1579018308.80602,-1524.87675028003,-346.958722580224,-497.762522412846,37.1863170268558,-9.43301796108008,-15.7385039498215,41.4669085953418,2020,1,14,16,11,48.806015625
552964,8,1579018309.20248,-1522.17518102005,-341.25622482039,-498.859396306804,NaN,-29.3159142615237,NaN,NaN,2020,1,14,16,11,49.202481771
552973,8,1579018311.37055,-1515.78101673,-349.420261340216,-456.35407075878,2.24292805490781,-2.98340819399306,-10.0119485776368,10.6850627060734,2020,1,14,16,11,51.370554687
553020,8,1579018325.77865,-1524.29042117996,-328.141099390574,-492.905105874286,1.06307756565193,-0.831798547226886,-0.684000039265277,1.51323454476697,2020,1,14,16,12,5.778645833
553024,8,1579018326.32268,-1451.28017324,-331.863599900156,-508.252570062436,NaN,-38.0548597704658,-19.7006116243212,NaN,2020,1,14,16,12,6.322682292
553036,8,1579018328.20723,-1453.40932515997,-334.598093289882,-505.925819597897,NaN,NaN,-4.48902615887255,NaN,2020,1,14,16,12,8.207226563
553039,8,1579018328.64296,-1449.80585929006,-335.457065080293,-492.287444049841,NaN,36.316379603652,-29.1913857070016,NaN,2020,1,14,16,12,8.642963542
553043,8,1579018329.0876,-1453.86690778006,-350.316145270132,-502.462408341949,NaN,-33.0498118486791,NaN,33.0498118486791,2020,1,14,16,12,9.087598958
553047,8,1579018329.54727,-1458.16141228005,-354.496650069952,-506.548665609731,NaN,42.2016531369383,-16.0011791341459,NaN,2020,1,14,16,12,9.547270833
553055,8,1579018330.62247,-1458.77483484999,-349.768300370313,-514.974338350299,NaN,NaN,-3.89523014309139,3.89523014309139,2020,1,14,16,12,10.622466146
553109,8,1579018343.17195,-1471.40997356002,-338.16753626056,-540.304735226606,-0.215595345534999,NaN,0.333731020686592,0.397313160095245,2020,1,14,16,12,23.171945312
553156,8,1579018351.80025,-1465.02578788996,-357.749464460649,-493.966117072877,-1.30404778868634,NaN,0.722522431499858,1.49083174744778,2020,1,14,16,12,31.800247396
553166,8,1579018353.34909,-1472.06769817998,-338.643129830249,-548.324852905056,NaN,-13.4819444089407,-14.5408650003767,19.8292607024303,2020,1,14,16,12,33.34909375
553175,8,1579018354.38334,-1459.66452868003,-332.217864400707,-519.396201373417,NaN,NaN,-22.3597478718758,22.3597478718758,2020,1,14,16,12,34.383335937
553178,8,1579018355.75408,-1533.82261258003,-270.447443670593,-461.682962909355,NaN,NaN,-33.2628423684528,33.2628423684528,2020,1,14,16,12,35.754083333
553181,8,1579018356.22207,-1510.95412660995,-288.782298630103,-472.672744940338,NaN,-2.84119310825963,NaN,NaN,2020,1,14,16,12,36.222072917
553184,8,1579018356.74276,-1405.80388291006,-380.025192379951,-551.072843912236,NaN,NaN,NaN,NaN,2020,1,14,16,12,36.742763021
553187,8,1579018357.31341,-1432.15362836001,-360.229850579984,-574.135586687823,NaN,39.373051612152,NaN,NaN,2020,1,14,16,12,37.313408854
553194,8,1579018358.28964,-1438.65053603996,-364.934338860214,-581.498747356602,41.3249444753098,-21.8749257515752,36.9453805857042,NaN,2020,1,14,16,12,38.289635417
553197,8,1579018358.74598,-1416.23795455997,-350.506994670257,-539.43352660639,NaN,-11.5882035661896,NaN,NaN,2020,1,14,16,12,38.745979167
553198,8,1579018359.23357,-1403.06060652004,-338.024641410448,-520.203685500189,NaN,NaN,NaN,NaN,2020,1,14,16,12,39.233565104
